X,Y,ID,NUM_TAV,NUMERO_UTE,COMUNE,VIA1_NOME,VIA1_CAMPO,INCROCIO,VIA2_NOME,VIA2_CAMPO,NOTE,CONSERVAZI,TUTTA_NOTT,REGOLATORE,DIFFERENZI,PROTEZIONE,TIPO_ACCEN,TELESEGNAL,MONOFASE,TRIFASE,CLASSEII,PORTATA,Long,Lat
18.1722340028145,40.3515973681226,359,30,Anfiteatro,Lecce,PIAZZA,SANT'ORONZO,,,,MISURATORE NELL'ANFITEATRO,Adeguato,SI,,SI,SI,Interruttore Crepuscolare,Assente,,SI,SI,40,2789421.72495000020,4471691.10962000020
18.1714282911512,40.3516136375765,360,30,732 218 394,Lecce,VICO,STORTO CARITA' VECCHIA,,,,,Adeguato,SI,,NO,SI,Interruttore Crepuscolare,Assente,,SI,SI,40,2789353.21866999990,4471690.46026999970
18.1734995421294,40.3509543702219,361,30,732 218 386,Lecce,VIA,LUDOVICO MAREMONTI,,,,,Adeguato,SI,,NO,SI,Interruttore Crepuscolare,Assente,,SI,SI,32,2789531.78953999980,4471623.57736000050
18.1762688396193,40.352545101879,362,30,732 516 549,Lecce,VIALE,FELICE CAVALLOTTI,angolo,PIAZZA,LIBERTINI GIUSEPPE,,Adeguato,SI,STB21,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,32,2789760.68493000000,4471808.64171999970
18.1768829853392,40.3524375654161,363,30,734 751 359,Lecce,VIA,140 RGT. FANTERIA,,,,,Adeguato,SI,SMHT 6K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,9,2789813.28215999990,4471798.57682000010
18.1766773729517,40.3518846857187,364,30,732 503 943,Lecce,VIALE,FELICE CAVALLOTTI,angolo,VIA,47 RGT. FANTERIA,,Adeguato,SI,STB45,NO,SI,Astronomico - Crepuscolare,Assente,,SI,SI,68,2789798.02247000020,4471736.56402000040
18.1732613555236,40.3485659446007,365,30,732 503 919,Lecce,PIAZZA,D' ITALIA,,,,IMPIANTO PIAZZA,Adeguato,SI,SMHT 3K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,"4,5",2789521.07529000010,4471357.66911000010
18.1733739492081,40.3485219127207,366,30,734 928 364,Lecce,PIAZZA,D' ITALIA,,,,,Adeguato,SI,STB36,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,53,2789530.81552000020,4471353.12366999970
18.1754721290523,40.349578410473,367,30,732 218 408,Lecce,VIALE,OTRANTO,,,,,Adeguato,SI,,NO,SI,Interruttore Crepuscolare,Assente,,SI,SI,40,2789704.84095000010,4471476.82457999980
18.1765403158962,40.3474201895938,368,30,734 792 292,Lecce,VIALE,DON MINZONI,,,,,Adeguato,SI,SMHT 10K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,16,2789804.19127999990,4471240.46167999970
18.1770946792571,40.348156481985,369,30,732 503 862,Lecce,VIA,PAISIELLO,,,,,Adeguato,SI,SMHT 6K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,9,2789848.34699000000,4471323.90297999980
18.1709880739101,40.3468708740664,370,30,734 911 691,Lecce,VIA,DUCA DEGLI ABRUZZI,,,,,Adeguato,SI,STB16,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,25,2789334.71223000020,4471162.53985000030
18.172153579892,40.3460522567638,371,30,732 563 628,Lecce,VIA,DEL DELFINO,,,,,Adeguato,SI,STB36,NO,SI,Astronomico - Crepuscolare,Assente,,SI,SI,53,2789436.98463999990,4471075.20246000030
18.1684165010981,40.3485146706434,372,30,732 219 536,Lecce,VIA,ROBERTO CARACCIOLO,,,,,Adeguato,SI,STB36,NO,SI,Astronomico - Crepuscolare,Assente,,SI,SI,53,2789109.71294000000,4471337.21461999980
18.1715328985979,40.3439813727817,373,30,734 810 738,Lecce,VIA,CORVAGLIA LUIGI,,,,,Adeguato,SI,SMHT 3K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,"4,5",2789392.50425999980,4470843.38499999980
18.1698258430552,40.343355634716,374,30,895 674 028,Lecce,VIA,PADRE BERNARDINO REALINO,,,,,Adeguato,SI,SMHT 10K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,16,2789249.97224000000,4470768.70990999970
18.1727678735947,40.3431783884034,375,30,732 492 127,Lecce,VIALE,MARCHE,,,,,Adeguato,SI,STB21,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,32,2789500.62081000020,4470757.99565999950
18.1738350587459,40.3436871442086,376,30,732 492 135,Lecce,VIA,SICILIA,,,,,Adeguato,SI,STB16,NO,SI,Astronomico - Crepuscolare,Assente,,SI,SI,25,2789589.25688999980,4470817.73572999980
18.1761063844072,40.3438762201478,377,30,734 842 516,Lecce,VIA,LAZIO,incrocio,VIA,FORLANINI,,Adeguato,SI,SMHT 6K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,9,2789781.46407999980,4470845.65771999960
18.1760210337902,40.3453143772643,378,30,732 494 014,Lecce,VIA,XX SETTEMBRE,,,,,Adeguato,SI,STB45,NO,SI,Astronomico - Crepuscolare,Assente,,SI,SI,68,2789768.47710999990,4471005.07280999980
18.1773935727996,40.3451625962432,379,30,734 841 978,Lecce,VIA,MIGLIETTA ANTONIO,,,,,Adeguato,SI,SMHT 6K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,9,2789885.68453000020,4470992.41050999980
18.1759825268322,40.3420519625399,380,30,734 843 881,Lecce,VIALE,VITTORIO ALFIERI,,,,,Adeguato,SI,SMHT 10K,NO,SI,Astronomico - Crepuscolare,Assente,,SI,SI,16,2789778.21734000000,4470642.73627999980
18.1733145697745,40.3411456357898,381,30,732 516 506,Lecce,VIA,BASILICATA,,,,,Adeguato,SI,STB16,NO,SI,Astronomico - Crepuscolare,Assente,,SI,SI,25,2789555.16609000000,4470533.97039000040
18.1705237601486,40.3411228203621,382,30,732 503 846,Lecce,VIA,GIOACCHINO ROSSINI,,,,,Adeguato,SI,STB45,NO,SI,Astronomico - Crepuscolare,Assente,,SI,SI,68,2789318.15383999980,4470522.93145999960
18.1780322828873,40.3485079262955,384,30,732 218 050,Lecce,VIA,ORSINI DEL BALZO,,,,,Adeguato,SI,STB21,NO,SI,Astronomico - Crepuscolare,Assente,,SI,SI,32,2789926.59350000000,4471365.78596000000
18.178260138012,40.3415623958144,385,31,732 503 838,Lecce,VIA,MALTA,,,,,Adeguato,SI,STB26,NO,SI,Astronomico - Crepuscolare,Assente,,SI,SI,40,2789973.67126999980,4470595.33382999990
18.182551259371,40.3534139367228,386,31,734 750 239,Lecce,VIA,TRINCHESE SALVATORE,,,,CIVICO 128,Adeguato,SI,,SI,SI,Interruttore Crepuscolare,Assente,,SI,SI,32,2790290.86750000020,4471924.30087000040
18.179882428222,40.3520025080344,387,31,732 563 598,Lecce,VIA,OBERDAN GUGLIELMO,,,,,Adeguato,SI,STB26,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,40,2790069.80562000020,4471759.43415999970
18.1809319015708,40.351873137628,388,31,734 754 609,Lecce,VIA,BRACCIO MARTELLO,,,,,Adeguato,SI,SMHT 6K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,9,2790159.46997000000,4471748.27776000000
18.18563157817,40.3511150878629,389,31,734 777 374,Lecce,VIA,CAPITANO RITUCCI,,,,IMPIANTO VIALE JAPIGIA,Adeguato,SI,STB45,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,68,2790561.51335000010,4471682.57899999990
18.1902566369911,40.3537261785471,390,31,734 549 380,Lecce,LARGO,SETTELACQUARE,,,,,Adeguato,NO,STB11,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,17,2790944.13634000020,4471982.56204000020
18.1802922666199,40.3485115506789,391,31,734 790 974,Lecce,PIAZZETTA,CONGEDO GIROLAMO,,,,,Adeguato,SI,SMHT 6K,SI,SI,Astronomico - Crepuscolare,Assente,SI,,SI,17,2790118.56319000010,4471373.09236999970
18.180496115401,40.3479849183611,392,31,732 516 492,Lecce,VIA,REGINA ELENA,,,,,Adeguato,SI,STB21,NO,SI,Astronomico - Crepuscolare,Assente,,SI,SI,32,2790137.98357999980,4471315.24440000020
18.1799968798221,40.3474423356178,393,31,734 848 085,Lecce,VIA,COPPOLA GIOVANNI ANDREA,,,,,Adeguato,SI,SMHT 3K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,"4,5",2790095.83720000000,4471254.09083000010
18.1839716573338,40.3465296346881,394,31,734 789 844,Lecce,VIALE,GIOACCHINO ROSSINI,,,,CIVICO 7,Adeguato,SI,STB45,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,68,2790441.68542000000,4471176.40928000030
18.1858234675243,40.3469784697052,395,31,734 540 684,Lecce,VIA,DE DONNO ORONZO,,,,,Adeguato,SI,STB21,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,32,2790594.56932999990,4471219.79525000040
18.1889130601162,40.3479278399184,396,31,734 538 931,Lecce,VIA,DE PACE ANTONIETTA,,,,,Adeguato,SI,STB45,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,68,2790853.23239000000,4471334.66478999980
18.1838857958647,40.3464017677136,397,31,732 219 471,Lecce,VIALE,GIOACCHINO ROSSINI,,,,CIVICO 11,Adeguato,SI,STB21,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,32,2790436.72702000010,4471162.36048000030
18.1861363652453,40.3455668070274,398,31,895 838 641,Lecce,VIA,CANTATORE DOMENICO,,,,,Adeguato,SI,SMHT 6K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,9,2790626.79892000000,4471064.01893999990
18.1870630631703,40.3448342514735,399,31,734 535 796,Lecce,VIA,MARUGI,,,,,Adeguato,SI,STB16,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,25,2790751.17205000020,4471058.23414000030
18.189814946102,40.3451861946034,400,31,702 440 963,Lecce,VIA,PIERO DELLA FRANCESCA,,,,,Adeguato,SI,STB16,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,25,2790940.83074000010,4471033.02895000020
18.1841919711651,40.3430078570616,401,31,734 846 210,Lecce,VIA,CICOLELLA,,,,,Adeguato,SI,STB16,SI,,Astronomico - Crepuscolare,Assente,,SI,SI,25,2790471.84899999990,4470773.95268999970
18.1844613699197,40.3425315136464,402,31,895 537 818,Lecce,VIA,MONS.PASQUALE DE LUCA,,,,,Adeguato,SI,,SI,SI,Interruttore Orario,Assente,,SI,SI,53,2790496.64099000020,4470721.88951999970
18.1814356434107,40.3412788135209,403,31,732 218 041,Lecce,VIA,PASQUALE CAFARO,angolo,VIA,CAMASSA FRANCESCO,,Adeguato,SI,STB26,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,40,2790244.58912000010,4470573.55080000030
18.1821989569158,40.3408595852099,404,31,894 301 589,Lecce,VIA,MERCADANTE SAVERIO,angolo,VIA,CAMASSA FRANCESCO,,,,,,,,,,,,,2790311.11428999990,4470529.33842999950
18.1909595447073,40.3517157266206,405,31,734 540 706,Lecce,PIAZZALE,SCIPIONE DE' MONTI,,,,,Adeguato,SI,STB55,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,84,2791011.90111000000,4471761.50016000030
18.1955835564212,40.3523955115002,406,31,891 054 009,Lecce,VIA,FIESOLE,,,,,Adeguato,SI,SMHT 10K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,16,2791401.96168999980,4471851.16450999960
18.1906801719674,40.3467216458508,407,31,894 301 473,Lecce,VIA,NINO DELLA NOTTE,angolo,VIA,NINO  ( CARMELO) DELLA NOTTE,,,,,,,,,,,,,2791008.18231000010,4471206.15966000040
18.1990446821678,40.3448251340824,408,31,734 534 269,Lecce,VIA,VERNOLE,angolo,VIA,CATANZARO,,Adeguato,SI,STB16,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,25,2791694.09394000000,4471017.74055999980
18.1950723928508,40.3436341803765,409,31,?,Lecce,VIA,MERINE,angolo,VIA,CATANIA,,,,,,,,,,,,,2791393.69769999990,4470876.83944000020
18.1943094413106,40.3433389410004,410,31,734 111 309,Lecce,VIA,GIOTTO,,,,,Adeguato,SI,SMHT 10K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,16,2791330.06492999990,4470841.71746000000
18.1966964286873,40.3422867106364,411,31,734 111 325,Lecce,VIA,FILIPPO LIPPI,,,,,Adeguato,SI,SMHT 10K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,16,2791537.07801999990,4470732.21951999980
18.1953243484803,40.3409365145017,412,31,894 301 619,Lecce,VIA,BOTTICELLI SANDRO,,,,,,,,,,,,,,,,2791425.92727999990,4470578.09599999990
18.199011356349,40.3423863925225,413,31,890 519 946,Lecce,VIA,MORANDI GIORGIO,,,,,Adeguato,SI,SMHT 3K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,"4,5",2791733.34791000000,4470750.40031000040
18.1305826507035,40.3446091822675,414,29,898 413 624,Lecce,VIA,TORRE MOZZA,,,,,Adeguato,SI,SMHT 3K,SI,SI,Crepuscolare,Assente,,SI,SI,,2786179.75064000020,4470380.15050000050
18.15300953729,40.3361614850817,415,30,891 349 297,Lecce,VIA,MANZU' GIACOMO,,,,,Adeguato,SI,STB11,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,17,2787866.38009000010,4469908.54561000040
18.1552103018936,40.3393332660762,416,30,734 856 142,Lecce,VIA,CASTIGLIONE GIUSEPPE,,,,,Adeguato,SI,STB26,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,40,2788024.23633999980,4470277.70318999980
18.1578706464239,40.3405500573274,417,30,734 886 220,Lecce,VIA,LEQUILE,,,,,Adeguato,NO,SMHT 3K,SI,SI,Astronomico - Crepuscolare,Assente,SI,,SI,"4,5",2788236.69992000000,4470393.41291000040
18.1566899999284,40.3375287092198,418,30,734 883 468,Lecce,VIA,PARLANGELI ORONZO,,,,,Adeguato,SI,SMHT 6K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,9,2788155.79926000020,4470081.83478000020
18.1593721957851,40.3386793439153,419,30,734 882 666,Lecce,VIA,MASSARI MICHELE,,,,,Adeguato,SI,STB26,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,40,2788380.42753000000,4470217.72559999950
18.1611958305528,40.3399236322765,420,30,732 224 394,Lecce,VIA VECCHIA,SAN PIETRO IN LAMA,,,,,Adeguato,SI,SMHT 6K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,9,2788530.42724000010,4470361.41344000030
18.1609521375306,40.3386361351913,421,30,734 111 953,Lecce,VIA,DORIA,,,,,Adeguato,SI,STB11,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,17,2788514.83320999980,4470217.72559999950
18.1647196723131,40.3392085184021,422,30,895 674 109,Lecce,VIALE,GRASSI GIUSEPPE,angolo,VIA,FERRARI DEI,,Adeguato,SI,STB21,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,32,2788832.65437000010,4470292.72544999980
18.1669419592886,40.3330011953565,423,30,734 822 388,Lecce,VIA,SAN CESARIO,,,,CIVICO 126,Adeguato,SI,STB21,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,32,2789046.14405999980,4469610.30104000030
18.1663137485092,40.3308748474495,424,30,732 494 006,Lecce,VIA,ENRICO LUPINACCI,angolo,VIA,SAN CESARIO,,Adeguato,SI,STB26,NO,SI,Astronomico - Crepuscolare,Assente,,SI,SI,40,2789001.21840000010,4469372.30645999960
18.1631605094002,40.331469506816,425,30,719 653 987,Lecce,VIA,ERCOLE STASI,,,,,Adeguato,NO,,SI,SI,Interruttore -  Crepuscolare,,,,,"4,5",2788730.92190000000,4469428.74199000000
18.1564031363542,40.3314268812526,426,30,734 822 370,Lecce,VIA,MOSCATI GIUSEPPE,,,,INTERNO OSPEDALE,Adeguato,SI,STB36,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,53,2788156.91312000020,4469403.49452000020
18.1688018363273,40.3398724726736,427,30,895 410 594,Lecce,VIA,SAN CESARIO,,,,CIVICO 33 b,Adeguato,SI,,SI,SI,Interruttore - Crepuscolare,Assente,,SI,SI,9,2789176.83687000020,4470378.86390000020
18.1673532587172,40.3374944122055,428,30,734 872 237,Lecce,VIALE,GRASSI GIUSEPPE,angolo,VIA,SAN CESARIO,,Adeguato,SI,STB16,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,25,2789063.22323000010,4470110.42382999980
18.17195344888,40.3381173024904,429,30,734 816 655,Lecce,VIA,DOMENICO CIMAROSA,,,,,Adeguato,SI,SMHT 10K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,16,2789451.58881000010,4470193.59198000000
18.1755627837917,40.3385766302534,430,30,734 803 065,Lecce,VIA,PORDENONE,,,,,Adeguato,SI,STB21,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,32,2789756.41495000010,4470255.59681000000
18.1770693931951,40.3389264738285,431,30,732 492 011,Lecce,VIA,AMBA ALAGI,,,,,Adeguato,SI,STB16,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,25,2789883.02361000000,4470299.03732000010
18.1751123543418,40.33689355684,432,30,891 145 021,Lecce,VIA,MICHELANGELO BUONARROTI,,,,,Adeguato,SI,STB21,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,32,2789724.85559999990,4470067.35460999980
18.1773680653445,40.3362597145883,433,30,734 813 290,Lecce,VIA,DELL' ABATE ANTONIO,,,,,Adeguato,SI,HM 07,SI,SI,Astronomico - Crepuscolare,Assente,SI,,SI,32,2789919.03838999990,4470003.86462999970
18.1703363705176,40.3360615934532,434,30,734 815 314,Lecce,VIA,VECCHIA SAN CESARIO,angolo,VIA,DELL' ABATE ANTONIO,,Adeguato,SI,SMHT 6K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,9,2789322.38114000020,4469960.42411999960
18.1675315903337,40.3307545251838,435,30,734 818 771,Lecce,VIA,ENRICO LUPINACCI,,,,CIVICO 12,Adeguato,SI,SMHT 3K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,"4,5",2789105.17859000010,4469362.65300999950
18.1818293805735,40.3378262700406,436,31,732 493 999,Lecce,VIA,MARIANO LUIGI,,,,,Adeguato,SI,SMHT 6K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,9,2790291.83448999980,4470191.42573999990
18.1814946203871,40.3368662656458,437,31,894 301 627,Lecce,VIA,FRIULI,,,,,Adeguato,SI,,SI,SI,Crepuscolare,Assente,,SI,SI,"4,5",2790267.22727000010,4470083.81506999950
18.1820449619128,40.3361603534699,438,31,739 303 231,Lecce,VIA,UMBRIA,,,,,Adeguato,SI,SMHT 6K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,9,2790312.40172000000,4470006.32069000040
18.1823102745987,40.3356430286706,439,31,739 303 249,Lecce,VIA,MOLISE,,,,,Adeguato,SI,SMHT 3K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,"4,5",2790341.41619999990,4469950.49536000010
18.1841544763434,40.3381823288831,440,31,895 756 571,Lecce,VIA,CAMASSA FRANCESCO,,,,TRAVERSA A DESTRA,Adeguato,SI,,SI,SI,Interruttore Crepuscolare,Assente,SI,,SI,16,2790487.95770000010,4470238.06928000040
18.1839118333961,40.3492703972509,383,31,732 503 820,Lecce,VIA,GENTILE GIOVANNI,,,,CIVICO 12,Adeguato,SI,STB21,NO,SI,Astronomico - Crepuscolare,Assente,,SI,SI,32,2790423.00877000020,4471468.41328999960
18.1849833593323,40.3535485451068,279,31,732 516 468,Lecce,VIALE,JAPIGIA,,,,,Adeguato,SI,,SI,SI,Interruttore Crepuscolare,Assente,,SI,SI,32,2790496.91946000000,4471946.68699000030
18.2064115426511,40.3655223853696,152,26,734 508 390,Lecce,VIALE,GIOVANNI PAOLO II,,,,,Adeguato,SI,STB36,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,53,2792268.86867999980,4473341.93010000050
18.172619066349,40.3637753438059,235,25,734 579 343,Lecce,PIAZZA,INDIPENDENZA,,,,,Adeguato,SI,SMHT 6K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,9,2789405.90229000010,4473044.37995999960
18.1827865490287,40.3564908884452,207,26,734 736 473,Lecce,VIA,ERNESTO SIMINI,,,,,Adeguato,SI,SMHT 10K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,16,2790298.55269999990,4472266.64874999970
18.1805519855687,40.352336229911,441,31,734 747 386,Lecce,PIAZZA,MAZZINI GIUSEPPE,,,,INTERNO GALLERIA,Adeguato,NO,,SI,SI,Interruttore Crepuscolare,Assente,,SI,SI,25,2790102.57016000010,4471835.10568999960
18.1842341369829,40.3501548331517,442,31,734 775 801,Lecce,VIA,ZUCCARO GIUSEPPE MARIA,,,,,Da Sostituire,NO,SMHT 6K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,9,2790446.85093000020,4471567.59666999990
18.1752438434449,40.3548120426839,443,25,734 965 316,Lecce,VIA,GARIBALDI GIUSEPPE,,,,INTERNO VILLA COMUNALE,Adeguato,SI,STB26,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,40,2789634.78701000010,4472038.71772000010
18.1715075956926,40.3497837825133,444,31,891 512 732,Lecce,VIA,DEI PERRONI,angolo,PIAZZETTA,REGINA MARIA,CHIESA SAN MATTEO,Adeguato,NO,,SI,SI,Interruttore Crepuscolare,Assente,SI,,SI,16,2789362.98640999990,4471503.22283999990
18.1712976034775,40.3510431793082,445,30,891 512 775,Lecce,PIAZZA,VITTORIO EMANUELE II,,,,ACCENSIONE CHIESA SANTA CHIARA,Adeguato,NO,,SI,SI,Interruttore Crepuscolare,Assente,SI,,SI,16,2789344.38952000020,4471626.72522000040
18.1715205922079,40.3532885583377,446,30,891 512 767,Lecce,VIA,FRANCESCO RUBICHI,,,,ACCENSIONE CHIESA DEL GESU',Adeguato,NO,,SI,SI,Interruttore Crepuscolare,Assente,SI,,SI,16,2789352.97269999980,4471874.68367000020
18.1880133242479,40.3676729827227,447,26,894 546 549,Lecce,VIA,MEDICI  SENZA FRONTIERE,,,,,Adeguato,SI,,SI,SI,Interruttore Crepuscolare,Assente,,SI,SI,25,2790693.85569000010,4473530.75999000020
18.2059120662565,40.3687118446218,448,26,894 746 483,Lecce,PIAZZALE,CUNEO,,,,,Adeguato,NO,,SI,SI,Interruttore Crepuscolare,Assente,SI,,SI,16,2792130.10732000000,4473688.59508000030
18.1977635328029,40.3556587863373,449,26,894 788 887,Lecce,VIALE,ALDO MORO,,,,CIVICO 73,Adeguato,SI,,SI,SI,Interruttore Crepuscolare,Assente,,SI,SI,25,2791595.56612000010,4472240.42238000040
18.170764695685,40.3689962223471,450,25,895 211 265,Lecce,VIA,TRONTO,,,,,Adeguato,SI,,SI,SI,Interruttore Crepuscolare,Assente,SI,,SI,9,2789268.09462000010,4473620.88334999980
18.214002224183,40.3796378766804,452,26,739 350 611,Lecce,VIA,COLAMUSSI FABRIZIO,,,,,Adeguato,SI,SMHT 6K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,9,2792849.57989000020,4474928.60692000020
18.2089304872313,40.3803455804075,453,26,891 566 921,Lecce,VIA,DEI MESSAPI,,,,,Adeguato,SI,SMHT 6K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,9,2792377.98437000020,4475041.03062000030
18.2169722650183,40.3776455625602,454,26,890 520 111,Lecce,VIA,DEL GRANO,,,,TRAVERSA A DESTRA,Adeguato,NO,SMHT 3K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,"4,5",2793116.76868000020,4474720.55006999990
18.2151754176803,40.3763805706876,455,26,734 508 357,Lecce,PIAZZA,SAN LIGORIO,,,,,Adeguato,SI,SMHT 6K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,9,2792969.30383000010,4474574.54526999970
18.2304516734117,40.3654835406579,456,27,703 005 594,Lecce,VIA,VERCELLI,,,,,Adeguato,SI,STB11,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,17,2794310.71755000020,4473411.97389999960
18.2207249561703,40.3726267175933,457,26,895 191 787,Lecce,VIA,SCANDENBERG GIORGIO CASTRIOTA,incrocio,VIA,MOZZONI ANNA MARIA,,Adeguato,SI,,SI,SI,Interruttore Crepuscolare,Assente,,SI,SI,16,2793455.73429000010,4474174.92174000010
18.2056537702466,40.3511613997361,458,31,890 520 073,Lecce,VIALE,DELLA CAVALLERIA,,,,,Adeguato,NO,SMHT 3K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,"4,5",2792245.13946000020,4471745.11515999960
18.1773070063044,40.4676112538053,459,5,702 556 651,Lecce - Spiaggia Bella,VIA,RICCIONE,,,,,Adeguato,SI,STB11,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,17,2789389.13007000000,4484587.46796000000
18.1310087562668,40.3396348765447,460,29,703 262 911,Lecce,VIA,DEI CONDO',,,,,Adeguato,SI,STB16,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,25,2785875.95181000000,4470295.44625000000
18.1229588772323,40.3420198358487,461,29,732 353 216,Lecce,VIA,DEI CONDO',angolo,VIA,PINTO FRANCESCO,,Adeguato,SI,STB16,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,25,2785433.61860000020,4470430.13595000000
18.1381330247252,40.3406011048708,462,30,895 673 986,Lecce,STRADA ESTERNA,MONTERONI,,,,DOPO VILLA VERDE,Adeguato,SI,SMHT 3K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,"4,5",2786249.72172999990,4470113.60520000010
18.1794185271687,40.3759191046393,463,25,894 746 645,Lecce,VIA,LO PAPA,,,,CIVICO 5,Adeguato,SI,,SI,SI,Interruttore Crepuscolare,Assente,SI,,SI,9,2789934.86926000010,4474413.43389000000
18.1809521863053,40.3829572570152,464,20,895 879 436,Lecce,VIA,LO PAPA,,,,,Adeguato,NO,,SI,SI,Interruttore Crepuscolare,Assente,SI,,SI,16,2789978.69425000020,4475011.71145000030
18.1852854535557,40.3958450824849,465,20,894 301 660,Lecce,VIA,LO PAPA,,,,CIVICO 36,,,,,,,,,,,,2791241.65088000010,4476475.20060999970
18.1818880460126,40.341528456562,466,31,895 213 179,Lecce,VIA,CARAVAGGIO,,,,,Adeguato,NO,,SI,SI,Interruttore Crepuscolare,Assente,SI,,SI,9,2790282.02710000010,4470602.65123000000
18.2112811028384,40.3421221998629,467,31,890 749 151,Lecce,VIA,UBALDO BARONE,angolo,VIA,CALIPARI,,Adeguato,NO,SMHT 3K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,"4,5",2792394.66661000020,4470894.83014000020
18.2034441231635,40.3389876475322,468,31,895 410 624,Lecce,VIA,MERINE,,,,CIVICO 129,Adeguato,NO,SMHT 3K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,"4,5",2792123.61599999990,4470386.67870000000
18.168334127075,40.334757140676,469,30,734 818 976,Lecce,VIA,DE MITRI AURELIANO,,,,,Adeguato,SI,SMHT 3K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,"4,5",2789157.44985000000,4469809.49655999990
18.150613525068,40.3542089227087,470,30,719 654 002,Lecce,VIA,MELCARNE,,,,,Adeguato,SI,,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,"4,5",2787568.29601000020,4471908.84609000010
18.1610044687758,40.3584980060571,471,25,732 503 781,Lecce,VIA,TARANTO,,,,CIVICO 111,Adeguato,SI,STB16,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,25,2788413.72426000000,4472432.91272000040
