X,Y,LINEA,QUADRO,RECNO,PALO,ARMATURA,LAMPADA,indirizzo,Data_Attiv
18.170984393213587,40.346046580646288,B,375,32,Palo Verniciato Tipo Liguria,Nova,Sodio AP 250,Viale Marche,
18.171382792575599,40.345494603305049,B,375,29,Palo Verniciato Tipo Liguria,Nova,Sodio AP 250,Viale Marche,
18.171245623128218,40.345685929741983,B,375,30,Palo Verniciato Tipo Liguria,Nova,Sodio AP 250,Viale Marche,
18.171130473711521,40.345844189090549,B,375,31,Palo Zincato Tipo Orobia,Nova,Sodio AP 250,Viale Marche,
18.173823152758938,40.342145269160795,A,381,1,Voluta Zincata Su Palo ENEL,Nova,Sodio AP 250,Via Abruzzi,
18.173672886891147,40.342358599879972,A,381,2,Voluta Zincata Su Palo ENEL,Nova,Sodio AP 250,Via Abruzzi,
18.173513711280659,40.342582995974901,A,381,3,Voluta Zincata Su Palo ENEL,Nova,Sodio AP 250,Via Abruzzi,
18.173220956274996,40.342472005520001,A,381,4,Palo Verniciato Tipo Liguria,Oyster 2 VP,Sodio AP 150,Via Emilia,
18.172913065050416,40.34233978812879,A,381,5,Palo Verniciato Tipo Liguria,Oyster 2 VP,Sodio AP 150,Via Emilia,
18.172577265779179,40.342215550014892,A,381,6,Palo Verniciato Tipo Liguria,Oyster 2 VP,Sodio AP 150,Via Emilia,
18.172259623443843,40.342076384627909,A,381,7,Palo Verniciato Tipo Liguria,Oyster 2 VP,Sodio AP 150,Via Emilia,
18.17363851021307,40.342027703454868,B,381,1,Palo Rastremato Zincato 11,Nova,Sodio AP 150,Via Basilicata,
18.173345250628444,40.341905906254688,B,381,2,Palo Rastremato Zincato 11,Nova,Sodio AP 150,Via Basilicata,
18.172970269991282,40.341750282534555,B,381,3,Palo Rastremato Zincato 11,Nova,Sodio AP 150,Via Basilicata,
18.172604875531572,40.341598001356886,B,381,4,Palo Rastremato Zincato 11,Nova,Sodio AP 150,Via Basilicata,
18.173982326378425,40.341920872703312,C,381,1,Voluta Zincata Su Palo ENEL,Nova,Sodio AP 250,Via Abruzzi,
18.174119480922144,40.341729543495582,C,381,2,Voluta Zincata Su Palo ENEL,Nova,Sodio AP 250,Via Abruzzi,
18.174256465715036,40.34153461182914,C,381,3,Voluta Zincata Su Palo ENEL,Nova,Sodio AP 250,Via Abruzzi,
18.174410928781832,40.341310344184912,C,381,4,Voluta Zincata Su Palo ENEL,Nova,Sodio AP 250,Via Abruzzi,
18.174538665441741,40.341119273196192,C,381,5,Voluta Zincata Su Palo ENEL,Nova,Sodio AP 250,Via Abruzzi,
18.174504648076379,40.340896576016817,C,381,6,Palo Rastremato Zincato 11,Nova,Sodio AP 150,Via Abruzzi,
18.174614542291405,40.340626641912877,C,381,7,Palo Rastremato Zincato 11,Nova,Sodio AP 150,Via Abruzzi,
18.174717386521966,40.340407398856904,C,381,8,Palo Rastremato Zincato 11,Nova,Sodio AP 150,Via Abruzzi,
18.174831310807285,40.340122925983366,C,381,9,Palo Rastremato Zincato 11,Nova,Sodio AP 250,Via Abruzzi,
18.175085813270982,40.339921157749217,C,381,10,Palo Rastremato Zincato 11,Nova,Sodio AP 250,Via Abruzzi,
18.173981632273957,40.340398753611147,C,381,11,Palo Rastremato Zincato 11,Nova,Vapori Di Mercurio BF 250,Via Nizza,
18.174444363918678,40.340515894020726,C,381,12,Palo Rastremato Zincato 11,Nova,Sodio AP 150,Via Nizza,
18.174904392609868,40.340575395419648,C,381,13,Sospensione,Antares 11,Sodio AP 150,Via Nizza,
18.1760681234997,40.340864436932691,C,381,17,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Nizza,
18.175796063086825,40.340792560766921,C,381,16,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Nizza,
18.175505341381861,40.340724803711012,C,381,15,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Nizza,
18.175219327936951,40.340656916548092,C,381,14,Sospensione,Antares 11,Sodio AP 100,Via Nizza,
18.174696362841591,40.341064443548746,C,381,18,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Dalmazia,
18.175001546687543,40.341139019215852,C,381,19,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Dalmazia,
18.175287562020038,40.341206906844036,C,381,20,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Dalmazia,
18.175564331428621,40.341278654792816,C,381,21,Sospensione,Antares 11,Sodio AP 150,Via Dalmazia,
18.173506291680198,40.342714877606561,B,375,33,Palo Guzzini 5,Lanterna - Guzzini,Joduri Metallici IM 100,Viale Marche,
18.173552411231721,40.342704569895751,B,375,34,Palo Guzzini 5,Lanterna - Guzzini,Joduri Metallici IM 100,Viale Marche,
18.173559653639067,40.342758475431324,B,375,35,Palo Guzzini 5,Lanterna - Guzzini,Joduri Metallici IM 100,Viale Marche,
18.176713809331169,40.342870193991018,A,380,1,Palo Rastremato Verniciato 11,M 250 / R,Sodio AP 150,Via Bolzano,
18.17668074102356,40.343069485838775,A,380,2,Sospensione,Polaris,Sodio AP 150,Via Bolzano,
18.176595378303951,40.343259394324342,A,380,3,Sospensione,Polaris,Sodio AP 150,Via Bolzano,
18.176518923560163,40.343438237002545,A,380,4,Sospensione,Polaris,Sodio AP 150,Via Bolzano,
18.176406496332476,40.343654138024846,A,380,5,Sospensione,Polaris,Sodio AP 150,Via Bolzano,
18.17627052872912,40.343870685977933,A,380,6,Sospensione,Polaris,Sodio AP 150,Via Bolzano,
18.176146993005133,40.344050822482792,A,380,7,Sospensione,Polaris,Sodio AP 150,Via Bolzano,
18.175991515532775,40.344253478505117,A,380,8,Sospensione,Polaris,Sodio AP 150,Via Bolzano,
18.181823015821024,40.338444562819603,A,436,1,Palo Verniciato tipo Liguria,Nova,Sodio AP 150,Via Luigi Mariano,
18.18159163417095,40.338335510644335,A,436,2,Palo Verniciato tipo Liguria,Oyster 2 VP,Sodio AP 150,Via Luigi Mariano,
18.181355207011165,40.338219382976284,A,436,3,Palo Verniciato tipo Liguria,Andromeda 1,Sodio AP 150,Via Luigi Mariano,
18.181123996192724,40.338113932099816,A,436,4,Palo Verniciato tipo Liguria,Andromeda 1,Sodio AP 150,Via Luigi Mariano,
18.180952121035148,40.338468538346405,A,436,5,Palo Verniciato tipo Liguria,Oyster 2 VP,Sodio AP 150,Via Luigi Mariano,
18.181226886257232,40.338598039294986,A,436,6,Palo Verniciato tipo Liguria,Oyster 2 VP,Sodio AP 150,Via Luigi Mariano,
18.181492068022795,40.338724196455857,A,436,7,Palo Verniciato tipo Liguria,Oyster 2 VP,Sodio AP 150,Via Luigi Mariano,
18.181723450896403,40.338833248779743,A,436,8,Palo Verniciato tipo Liguria,Oyster 2 VP,Sodio AP 150,Via Luigi Mariano,
18.182002926575663,40.338962618149075,A,436,9,Palo Verniciato tipo Liguria,Oyster 2 VP,Sodio AP 150,Via Luigi Mariano,
18.182263403568037,40.339088903045713,A,436,10,Palo Verniciato tipo Liguria,Oyster 2 VP,Sodio AP 150,Via Luigi Mariano,
18.182043395782536,40.338820832419863,A,436,11,Palo Verniciato tipo Liguria,Oyster 2 VP,Sodio AP 150,Via Luigi Mariano,
18.182185398123075,40.338632967324976,A,436,12,Palo Verniciato tipo Liguria,Andromeda 1,Sodio AP 150,Via Luigi Mariano,
18.182346229834028,40.338444583536265,A,436,13,Palo Verniciato tipo Liguria,Andromeda 1,Sodio AP 150,Via Luigi Mariano,
18.182492429854548,40.338245781599454,A,436,14,Palo Verniciato tipo Liguria,Andromeda 1,Sodio AP 150,Via Luigi Mariano,
18.182643167122215,40.338043247564386,A,436,15,Palo Rastremato Zincato 11,Nova,Sodio AP 250,Via Luigi Mariano,
18.164369543640465,40.34874917585519,A,349,1,Palo Rastremato Zincato 11,Nova,Sodio AP 250,Via Martiri D'Otranto,
18.163681152316489,40.349150362827473,A,349,3,Palo Rastremato Verniciato 11,Nova,Sodio AP 250,Via Martiri D'Otranto,
18.163382858067841,40.34932444948668,A,349,4,Palo Rastremato Verniciato 11,Nova,Sodio AP 150,Via Martiri D'Otranto,
18.163015620885872,40.349536492172994,A,349,5,Palo Rastremato Zincato 11,Nova,Sodio AP 250,Via Martiri D'Otranto,
18.16400668411924,40.348953887841724,A,349,2,Palo Rastremato Zincato 11,Nova,Sodio AP 150,Via Martiri D'Otranto,
18.162803496637451,40.348528741005921,A,349,6,Palo Rastremato Verniciato 11,Nova,Sodio AP 250,Via Vittorio Veneto,
18.163048016987752,40.348817819349705,A,349,7,Palo Rastremato Zincato 11,Nova,Sodio AP 250,Via Vittorio Veneto,
18.163302798508838,40.349124651073055,A,349,8,Palo Rastremato Verniciato 11,Nova,Sodio AP 250,Via Vittorio Veneto,
18.163840460267412,40.348020628134648,A,349,9,Palo Rastremato Zincato 11,Nova,Sodio AP 250,Via Montello,
18.16410599695643,40.348255024339188,A,349,10,Palo Ratremato Verniciato 11,Nova,Sodio AP 250,Via Montello,
18.164351522646644,40.348464719126952,A,349,11,Palo Rastremato Zincato 11,Nova,Sodio AP 250,Via Montello,
18.164731726793132,40.348530053410144,A,349,12,Palo Conico Zincato 5,Isla,Sodio AP 150,Via Martiri D'Otranto,
18.165080456878623,40.34832572618204,A,349,13,Palo Rastremato Verniciato 11,Nova,Sodio AP 250,Via Martiri D'Otranto,
18.165493246509051,40.348079966517489,A,349,14,Palo Rastremato Verniciato 11,Nova,Sodio AP 250,Via Martiri D'Otranto,
18.16584180331985,40.34787203480608,A,349,15,Palo Rastremato Verniciato 11,Nova,Sodio AP 250,Via Martiri D'Otranto,
18.166236260183855,40.347637595667308,A,349,16,Palo Rastremato Verniciato 11,Nova,Sodio AP 250,Via Martiri D'Otranto,
18.166507133152344,40.347482287968162,A,349,17,Palo Rastremato Verniciato 11,Nova,Sodio AP 250,Via Martiri D'Otranto,
18.166782207172609,40.347316043623614,A,349,18,Palo Rastremato Verniciato 11,Nova,Sodio AP 250,Via Martiri D'Otranto,
18.166197608069659,40.347819002921106,A,349,19,Palo Rastremato Verniciato 11,Andromeda 2,Sodio AP 250,Via Piemonte,
18.166432385904141,40.348101126995239,A,349,20,Palo Rastremato Verniciato 11,Andromeda 2,Sodio AP 250,Via Piemonte,
18.166686673479798,40.348397143775088,A,349,21,Palo Rastremato Verniciato 11,Andromeda 2,Sodio AP 250,Via Piemonte,
18.175769956308521,40.344454343438471,A,377,1,Palo Rastremato Verniciato 14,M 400 / B,Sodio AP 400,Piazzetta Beata Luigia Mazzotta,
18.175782220180395,40.344414329842294,A,377,2,,M 400 / B,Sodio AP 400,Piazzetta Beata Luigia Mazzotta,
18.175812159045986,40.344449576656309,A,377,3,,M 400 / B,Sodio AP 400,Piazzetta Beata Luigia Mazzotta,
18.17645932319645,40.344377684863197,A,377,4,Palo Rastremato Zincato 11,Nova,Sodio AP 250,Via Forlanini,
18.176771881808193,40.34430777453656,A,377,5,Palo Conico Verniciato 11,Nova,Sodio AP 250,Via Forlanini,
18.176992760837916,40.344092498572763,A,377,6,Palo Rastremato Zincato 11,Nova,Sodio AP 250,Via Forlanini,
18.177747288946456,40.343195261129473,A,377,10,Palo Rastremato Zincato 11,Nova,Sodio AP 250,Via Forlanini,
18.177185898372556,40.343888805805939,A,377,7,Palo Rastremato Zincato 11,Nova,Sodio AP 250,Via Forlanini,
18.177392650989262,40.343673917486086,A,377,8,Palo Rastremato Zincato 11,Nova,Sodio AP 250,Via Forlanini,
18.177603264273287,40.343440887847294,A,377,9,Palo Rastremato Zincato 11,Nova,Sodio AP 250,Via Forlanini,
18.176255582249926,40.344556419168896,B,377,1,Palo Conico Verniciato 11,Nova,Sodio AP 250,Via Lazio,
18.17658553548581,40.344756553185583,B,377,2,Palo Conico Verniciato 11,Nova,Sodio AP 250,Via Lazio,
18.176867425264543,40.339616099335977,A,431,1,Sospensione,Antares 21,Sodio AP 250,Via Leuca,
18.177186360754444,40.339582082392333,A,431,2,Palo Rastremato Zincato 11,Nova,Vapori Di Mercurio BF 250,Via Amba Alagi,
18.177498756317888,40.339609562732207,A,431,3,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Amba Alagi,
18.177799397635891,40.339687862904206,A,431,4,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Amba Alagi,
18.178033455808176,40.339753565555007,A,431,5,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Amba Alagi,
18.178274083285952,40.33985876361637,A,431,6,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Amba Alagi,
18.178220836232068,40.340029755203645,A,431,7,Palo Rastremato Zincato 11,Nova,Sodio AP 250,Via Oslavia,
18.178042512001458,40.340247470110597,A,431,8,Palo Rastremato Zincato 11,Nova,Sodio AP 250,Via Oslavia,
18.171438229707338,40.346073802735056,A,371,1,Palo Rastremato Zincato 12,Oyster 3 VP,Sodio AP 250,Via De Vito De Marco,
18.17162106383639,40.346353734737136,A,371,2,Palo Rastremato Zincato 12,Oyster 3 VP,Sodio AP 250,Via De Vito De Marco,
18.171573537843567,40.346647203021092,A,371,3,Palo Rastremato Zincato 12,Oyster 3 VP,Sodio AP 250,Via De Vito De Marco,
18.171550375344417,40.346815544503507,A,371,4,Sospensione,Town,Sodio AP 150,Via Delfino,
18.170904791193383,40.346560953554778,A,371,5,Sospensione,Lowmount,Sodio AP 400,Viale Otranto,
18.171101391411685,40.346732299780555,A,371,6,Sospensione,Lowmount,Sodio AP 400,Viale Otranto,
18.171330949841483,40.34690274116123,A,371,7,Sospensione,Lowmount,Sodio AP 400,Viale Otranto,
18.171521492866884,40.347045397183649,A,371,8,Sospensione,Antares 21,Sodio AP 250,Viale Otranto,
18.172123065226643,40.347508610939116,A,371,11,Sospensione,Lowmount,Sodio AP 400,Viale Otranto,
18.17171725157969,40.347198730607339,A,371,9,Sospensione,Lowmount,Sodio AP 400,Viale Otranto,
18.171913011181704,40.34735206366183,A,371,10,Sospensione,Lowmount,Sodio AP 400,Viale Otranto,
18.172327905223135,40.3476544800779,A,371,12,Sospensione,Lowmount,Sodio AP 400,Viale Otranto,
18.172514082126483,40.347804468183845,A,371,13,Sospensione,Antares 21,Sodio AP 250,Viale Otranto,
18.172690505471223,40.347947509849348,A,371,14,Sospensione,Lowmount,Sodio AP 400,Viale Otranto,
18.172856837213608,40.348076400482256,A,371,15,Sospensione,Lowmount,Sodio AP 400,Viale Otranto,
18.173046879841731,40.348208246753103,A,371,16,Sospensione,Lowmount,Sodio AP 400,Viale Otranto,
18.173266693673781,40.348371737799255,A,371,17,Sospensione,Antares 21,Sodio AP 250,Viale Otranto,
18.173692243842595,40.348454393973036,A,371,18,Sospensione,Lowmount,Sodio AP 400,Via XX Settembre,
18.173612425064928,40.348405526712156,A,371,19,Palo Rastremato Verniciato 11,Proiettore,Sodio AP 400,Via XX Settembre,
18.173515265228733,40.348545259519078,A,371,20,Sospensione,Lowmount,Sodio AP 400,Viale Otranto,
18.173731049053796,40.34872328816283,A,371,21,Sospensione,Lowmount,Sodio AP 400,Viale Otranto,
18.173921940319946,40.348873144430982,A,371,22,Sospensione,Lowmount,Sodio AP 400,Viale Otranto,
18.173119246831121,40.347740961771414,A,371,23,Sospensione,Antares 11,Sodio AP 150,Via Degli Stampacchia,
18.172860080180758,40.347542481328539,A,371,24,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Degli Stampacchia,
18.172601252944069,40.347351204884511,A,371,25,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Degli Stampacchia,
18.172396413350878,40.347205336211623,A,371,26,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Degli Stampacchia,
18.172156421417853,40.347013541643982,A,371,27,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Degli Stampacchia,
18.171931737691484,40.346846575091092,A,371,28,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Degli Stampacchia,
18.171732115909741,40.346711382857073,A,371,29,Sospensione,Town,Sodio AP 150,Via Degli Stampacchia,
18.172376779815757,40.347389830207995,A,371,30,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Mantegna,
18.172604080458328,40.34721045579257,A,371,31,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Mantegna,
18.172648707809426,40.346754753496185,B,371,1,Sospensione,Town,Sodio AP 150,Via Delfino,
18.172984338523246,40.346774393864926,B,371,2,Sospensione,Town,Sodio AP 150,Via Delfino,
18.172804313531309,40.347057072849744,B,371,3,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Mantegna,
18.173031780888792,40.346881299990621,B,371,4,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Mantegna,
18.173258256408044,40.346784907057618,B,371,5,Sospensione,Town,Sodio AP 150,Via Delfino,
18.173608011799889,40.346804157734312,B,371,6,Sospensione,Town,Sodio AP 150,Via Delfino,
18.174933707285341,40.346825453118541,B,371,7,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Tafagnano,
18.174651361949618,40.346735822324924,B,371,8,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Tafagnano,
18.17436010814934,40.34665725642688,B,371,9,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Tafagnano,
18.174082810376586,40.346574699486133,B,371,10,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Tafagnano,
18.172001325380112,40.34672202827511,C,371,1,Sospensione,Town,Sodio AP 150,Via Delfino,
18.172388576656253,40.346736646444263,C,371,2,Sospensione,Town,Sodio AP 150,Via Delfino,
18.172559230678061,40.34665621517523,C,371,3,Sospensione,Ghisa Mes. Cosenza,Sodio AP 150,Via Nicola Cataldi,
18.172598371938978,40.346485613404177,C,371,4,Sospensione,Ghisa Mes. Cosenza,Sodio AP 150,Via Nicola Cataldi,
18.172658350577038,40.346256728148674,C,371,5,Sospensione,Ghisa Mes. Cosenza,Sodio AP 150,Via Nicola Cataldi,
18.172711277860042,40.346078533914756,C,371,6,Sospensione,Town,Sodio AP 150,Via Guglielmotto D'Otranto,
18.172758652069369,40.345882457315945,C,371,7,Sospensione,Ghisa Mes. Cosenza,Sodio AP 150,Via Nicola Cataldi,
18.172804336573773,40.345650357477595,C,371,8,Sospensione,Ghisa Mes. Cosenza,Sodio AP 150,Via Nicola Cataldi,
18.172869190961269,40.345424945195241,C,371,9,Sospensione,Ghisa Mes. Cosenza,Sodio AP 150,Via Nicola Cataldi,
18.17204302127076,40.345902103510738,C,371,11,Sospensione,Town,Sodio AP 150,Via Guglielmotto D'Otranto,
18.172439368084571,40.346010252881143,C,371,12,Sospensione,Town,Sodio AP 150,Via Guglielmotto D'Otranto,
18.171647351191087,40.345808362035569,C,371,10,Sospensione,Town,Sodio AP 150,Via Guglielmotto D'Otranto,
18.172116302518209,40.345755813466894,C,371,13,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Mario Stasi,
18.17220100507809,40.345551498464346,C,371,14,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Mario Stasi,
18.172298311083061,40.34531437475642,C,371,15,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Mario Stasi,
18.172926014973328,40.3461339562934,C,371,16,Sospensione,Town,Sodio AP 150,Via Guglielmotto D'Otranto,
18.173178586301418,40.346191946316047,C,371,17,Sospensione,Town,Sodio AP 150,Via Guglielmotto D'Otranto,
18.173263792979093,40.345998437610831,C,371,18,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Giovanni Camillo Palma,
18.173352355476151,40.345775981002021,C,371,19,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Giovanni Camillo Palma,
18.173438237120223,40.345596881476993,C,371,20,Sospensione,Antares 11,Sodio AP 250,Via Giovanni Camillo Palma,
18.173531506650516,40.345374295467337,C,371,21,Sospensione,Antares 11,Sodio AP 250,Via Giovanni Camillo Palma,
18.173512547925437,40.346276556298065,C,371,22,Sospensione,Town,Sodio AP 150,Via Guglielmotto D'Otranto,
18.173601954852757,40.346072111122176,C,371,23,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Luisa Amalia Paladini,
18.173695224389249,40.345849524991351,C,371,24,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Luisa Amalia Paladini,
18.173780091198488,40.345648811329724,C,371,25,Sospensione,Antares 11,Sodio AP 250,Via Luisa Amalia Paladini,
18.173827170820694,40.346350875569655,C,371,26,Sospensione,Town,Sodio AP 150,Via Guglielmotto D'Otranto,
18.174719422933613,40.346578853226042,B,371,11,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Antonio Costanzo Casetti,
18.175301957463166,40.346836976581393,A,378,1,Sospensione,Lowmount,Sodio AP 400,Via XX Settembre,
18.17559445902387,40.346540382039159,A,378,2,Palo Zincato Tipo Irpinia,Oyster 3 VP,Sodio AP 150,Via XX Settembre,
18.175918223638853,40.346206857964781,A,378,3,Sospensione,Lowmount,Sodio AP 400,Via XX Settembre,
18.17615078106336,40.346240142781305,A,378,4,Voluta Zincata su palo,Nova,Sodio AP 250,Via Liborio Salomi,
18.176397998285893,40.346384839886937,A,378,5,Voluta Zincata su palo,Nova,Sodio AP 250,Via Liborio Salomi,
18.176630753875155,40.346522720078944,A,378,6,Voluta Zincata su palo,Nova,Sodio AP 250,Via Liborio Salomi,
18.176880172333597,40.346714246071329,A,378,7,Voluta Zincata su palo,Nova,Sodio AP 250,Via Liborio Salomi,
18.177033597172024,40.346969729016337,A,378,8,Voluta Zincata su palo,Nova,Sodio AP 250,Via Liborio Salomi,
18.177167175419573,40.34720411566289,A,378,9,Voluta Zincata su palo,Nova,Sodio AP 250,Via Liborio Salomi,
18.177311016985829,40.347456254729728,A,378,10,Voluta Zincata su palo,Nova,Sodio AP 250,Via Liborio Salomi,
18.177439043020822,40.34767275890129,A,378,11,Voluta Zincata su palo,Nova,Sodio AP 250,Via Liborio Salomi,
18.176233194370845,40.345083650624581,B,378,1,Voluta Zincata su palo,Nova,Sodio AP 150,Via Madonna Degli Studenti,
18.176014988453176,40.345255568184719,B,378,2,Voluta Zincata su palo,Nova,Sodio AP 150,Via Madonna Degli Studenti,
18.175902218719003,40.345464264211778,B,378,3,Voluta Zincata su palo,Nova,Sodio AP 150,Via Madonna Degli Studenti,
18.175798526244801,40.345665496747131,B,378,4,Voluta Zincata su palo,Nova,Sodio AP 150,Via Madonna Degli Studenti,
18.175572253986811,40.345866490847257,B,378,5,Palo Rastremato Zincato 11,Nova,Vapori Di Mercurio BF 250,Via Enrico Toti,
18.175236263313625,40.345738659071571,B,378,6,Palo Rastremato Zincato 11,Nova,Vapori Di Mercurio BF 250,Via Enrico Toti,
18.176431267358609,40.34568778231386,C,378,1,Sospensione,Lowmount,Sodio AP 400,Via XX Settembre,
18.176724097439831,40.345398389857131,C,378,2,Sospensione,Lowmount,Sodio AP 400,Via XX Settembre,
18.176607524235457,40.345224853442289,C,378,3,Voluta Zincata su palo,Fael - Roma,Sodio AP 70,Via Madonna Degli Studenti,
18.176957320791189,40.345457140523841,C,378,4,Voluta Zincata su palo,Nova,Sodio AP 250,Via Antonio Miglietta,
18.177682414867441,40.345997589189189,C,378,6,Voluta Zincata su palo,Nova,Vapori Di Mercurio BF 250,Via Antonio Miglietta,
18.177214097548315,40.345664742925038,C,378,5,Voluta Zincata su palo,Nova,Vapori Di Mercurio BF 250,Via Antonio Miglietta,
18.177897985693484,40.346140020418552,C,378,7,Voluta Zincata su palo,Nova,Vapori Di Mercurio BF 250,Via Antonio Miglietta,
18.178150799087295,40.346339067822932,C,378,8,Voluta Zincata su palo,Nova,Sodio AP 150,Via Antonio Miglietta,
18.178406342269923,40.346513668575518,C,378,9,Voluta Zincata su palo,Nova,Vapori Di Mercurio BF 250,Via Antonio Miglietta,
18.178669111612646,40.346741700245175,C,378,10,Voluta Zincata su palo,Nova,Sodio AP 150,Via Antonio Miglietta,
18.178830566365534,40.347072231855336,C,378,11,Voluta Zincata su palo,Nova,Sodio AP 150,Via Antonio Miglietta,
18.177018397853484,40.345129772219401,C,378,13,,Proiettore,Sodio AP 400,Piazza Filippo Bottazzi,
18.177016646964365,40.345126548392976,C,378,14,,Proiettore,Sodio AP 400,Piazza Filippo Bottazzi,
18.177012449870077,40.345126439399927,C,378,15,,Proiettore,Sodio AP 400,Piazza Filippo Bottazzi,
18.177009760789822,40.345129380519658,C,378,16,,Proiettore,Sodio AP 400,Piazza Filippo Bottazzi,
18.177012033334091,40.345132372134145,C,378,17,,Proiettore,Sodio AP 400,Piazza Filippo Bottazzi,
18.177016831403179,40.345132131274134,C,378,12,Palo Rastremato Verniciato 16,Proiettore,Sodio AP 400,Piazza Filippo Bottazzi,
18.176178608915357,40.345929179433874,D,378,1,Sospensione,Lowmount,Sodio AP 400,Via XX Settembre,
18.176074976437665,40.345730038085428,D,378,2,Voluta Zincata a muro,M 250 / R,Sodio AP 150,Via XX Settembre,
18.17556828005166,40.344166528617059,D,378,3,Sospensione,Antares 11,Sodio AP 150,Via Pantelleria,
18.17536539072988,40.344071586315131,D,378,4,Sospensione,Antares 11,Sodio AP 150,Via Pantelleria,
18.175205376100457,40.343975704255143,D,378,5,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Pantelleria,
18.17537417371037,40.344559000611341,D,378,6,Sospensione,Antares 21,Vapori Di Mercurio BF 400,Via Lazio,
18.174929367557429,40.345628061725726,D,378,7,Palo Rastremato Zincato 11,Nova,Vapori Di Mercurio BF 250,Via Enrico Toti,
18.174588502092252,40.34549675500628,D,378,8,Palo Rastremato Zincato 11,Nova,Vapori Di Mercurio BF 250,Via Enrico Toti,
18.175505347468057,40.34464196311373,D,378,9,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Antonio Costanzo Casetti,
18.175407546462871,40.34486828214051,D,378,10,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Antonio Costanzo Casetti,
18.175293617942263,40.345152755597006,D,378,11,Sospensione,Antares 11,Sodio AP 150,Via Antonio Costanzo Casetti,
18.175205569831668,40.345386020383458,D,378,12,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Antonio Costanzo Casetti,
18.175103904169152,40.345630480143988,D,378,13,Sospensione,Antares 11,Vapori Di Mercurio BF 250,Via Antonio Costanzo Casetti,
18.175023918520445,40.345834667585379,D,378,14,Palo Conico Zincato 10,Oyster 2 VP,Sodio AP 150,Via Antonio Costanzo Casetti,
18.174921406313459,40.346061115646386,D,378,15,Palo Conico Zincato 10,Oyster 2 VP,Sodio AP 150,Via Antonio Costanzo Casetti,
18.174820922154119,40.346330791415703,D,378,16,Sospensione,Antares 11,Sodio AP 150,Via Antonio Costanzo Casetti,
18.17501297803447,40.347108224909569,D,378,17,Sospensione,Antares 21,Sodio AP 250,Via XX Settembre,
18.174024212908549,40.346933398047454,D,378,18,Sospensione,Town,Sodio AP 150,Via Del Delfino,
18.174411997469804,40.347059810502046,D,378,19,Sospensione,Town,Sodio AP 150,Via Del Delfino,
18.174778245738306,40.347129101969784,D,378,20,Palo Rastremato Zincato 11,Oyster 3 VP,Sodio AP 250,Via Del Delfino,
18.17475038578824,40.347339071028955,D,378,21,Sospensione,Lowmount,Sodio AP 400,Via XX Settembre,
18.174506142588445,40.347659586472474,D,378,22,Sospensione,Lowmount,Sodio AP 400,Via XX Settembre,
18.174190259419291,40.3479604275417,D,378,23,Sospensione,Lowmount,Sodio AP 400,Via XX Settembre,
18.173911025385774,40.348238619392284,D,378,24,Sospensione,Lowmount,Sodio AP 400,Via XX Settembre,
18.184490255344674,40.343337872702989,A,401,1,Palo Rastremato Verniciato 12,Nova,Sodio AP 400,Via Cicolella,
18.185091667332319,40.343696421102656,A,401,3,Palo Rastremato Verniciato 12,Andromeda 2,Sodio AP 400,Via F. Casorati,
18.184903101669615,40.343496021880675,A,401,2,Palo Rastremato Verniciato 12,Andromeda 2,Sodio AP 400,Via F. Casorati,
